2015-11-24 15:03:26,"1410 BLUEBERRY LN/6,FLINT,48507",0,0,true
2015-11-24 15:03:36,"6211 OXLEY (MAIL 6201 OXLEY),FLINT,",0,120,true
2015-11-24 15:03:37,"6201 OXLEY DR,FLINT,48504",0,0,true
2015-11-24 15:03:38,"607 EAST ST APT 3 (A),FLINT,48503",0,0,true
2015-11-24 15:03:40,"3913 WISNER ST,FLINT,48504",0,0,true
2015-11-24 15:03:43,"3510 YALE ST,FLINT,",0,0,true
2015-11-24 15:03:44,"1825 OWEN ST,FLINT,48503",0,0,true
2015-11-24 15:03:51,"3306 BARTH ST,FLINT,",0,0,true
2015-11-24 15:03:52,"1608 BROAD COURT,FLINT,48503",0,50,true
2015-11-24 15:03:55,"312 BUCKINGHAM AVE,FLINT,48507",0,0,true
2015-11-24 15:04:03,"429 CHAVEZ DR (NORTH BOUND),FLINT,48503",0,90,true
2015-11-24 15:04:05,"916 HUBBARD AVE,FLINT,48503",0,0,true
2015-11-24 15:04:07,"3221 WYOMING AVE,FLINT,48506",0,0,true
2015-11-24 15:04:09,"810 MAC DONALD AVE,FLINT,48507",0,0,true
2015-11-24 15:04:10,"613 E ATHERTON,FLINT,48507",0,0,true
2015-11-24 15:04:11,"700 E COURT ST #303,FLINT,48503",0,90,true
2015-11-24 15:04:12,"4311 OGEMA,FLINT,48507",0,0,true
2015-12-02 14:41:40,"2833 COMANCHE AVE,FLINT,",0,100,true
2015-12-02 14:41:44,"3515 SUNSET DR,FLINT,48503",0,0,true
2015-12-02 14:41:46,"3125 MONTANA AVE,FLINT,48506",0,0,true
2015-12-02 14:41:50,"2833 COMANCHE AVE,FLINT,",0,0,true
2015-12-02 14:41:51,"1920 COLCHESTER RD,FLINT,48503",0,100,true
2015-12-02 14:41:54,"2954 CONCORD ST,FLINT,48504",0,0,true
2015-12-02 14:42:02,"420 GREENFIELD AVE,FLINT,48503",0,50,true
2015-12-02 14:42:06,"1201 N GRAND TRAVERSE #V4,FLINT,48503",0,0,true
2015-12-02 14:42:07,"1201 N GRAND TRAVERSE V2,FLINT,48503",0,0,true
2015-12-02 14:42:08,"1201 N GRAND TRAVERSE #V3,FLINT,48503",0,0,true
2015-12-02 14:42:09,"1802 CARMEN BROOK PKY,FLINT,48507",0,0,true
2015-12-02 14:42:10,"3407 LEITH ST,FLINT,48506",0,0,true
2015-12-02 14:42:11,"3915 OGEMA,FLINT,",0,160,true
2015-12-02 14:42:12,"3501 SHERWOOD DR,FLINT,48503",0,0,true
2015-12-02 14:42:13,"1201 N GRAND TRAVERS J3,FLINT,48503",0,160,true
2015-12-02 14:42:15,"1201 NORTH GRAND TRAVERSE #1,FLINT,48503",0,170,true
2015-12-02 14:42:16,"1201 N GRAND TRAVERSE #2,FLINT,48503",0,0,true
2015-12-02 14:42:18,"3109 BEECHER RD,FLINT,48503",0,0,true
2015-12-02 14:42:21,"1201 N GRAND TRAVERSE #V1,FLINT,48503",0,0,true
2015-12-02 14:42:23,"1802 CARMENBROOK PKY,FLINT,48507",0,0,true
2015-12-02 14:42:25,"346 ALLENDALE PLACE,FLINT,48503",0,90,true
2015-12-02 14:42:26,"412 SHEFFIELD AVE,FLINT,",0,0,true
2015-12-10 15:08:39,"2761 CHICAGO BLVD,FLINT,48503",0,0,true
2015-12-10 15:08:00,"3401 MILLER RD,FLINT,48503",0,60,true
2015-12-10 15:08:43,"1606 BARBARA DR,FLINT,48504",0,0,true
2015-12-10 15:08:47,"4018 PARK FOREST DR,FLINT,48507",0,110,true
2015-12-10 15:08:52,"3602 MILBOURNE AVE,FLINT,48504",0,90,true
2015-12-10 15:08:54,"1001 BEARD ST,FLINT,48503",0,0,true
2015-12-10 15:08:56,"3822 W COURT ST,FLINT,48532",0,0,true
2015-12-10 15:08:57,"1901 CASTLE LN,FLINT,48504",0,0,true
2015-12-10 15:08:59,"665 E HEMPHILL RD,FLINT,48507",0,90,true
2015-12-10 15:09:01,"2201 KANSAS ST,FLINT,48506",0,0,true
2015-12-10 15:09:03,"214 W FOSS,FLINT,***",0,0,true
2015-12-18 15:07:40,"3505 COMANCHE AVE,FLINT,48507",0,0,true
2015-12-18 15:07:41,"4509 TRUMBULL DR,FLINT,48504",0,0,true
2015-12-18 15:07:42,"1604 E COURT,FLINT,48503",0,0,true
2015-12-18 15:07:43,"1302 BARNEY AVE,FLINT,48503",0,90,true
2015-12-18 15:07:00,"1925 HOSLER ST,FLINT,48503",0,0,true
2015-12-18 15:07:47,"2201 HILLS ST,FLINT,48503",0,0,true
2015-12-18 15:07:53,"6709 COLONIAL DR,FLINT,48505",0,0,true
2015-12-18 15:07:54,"3921 BRANCH RD,FLINT,48506",0,100,true
2015-12-18 15:07:56,"505 EAST ST,FLINT,48503",0,90,true
2015-12-18 15:07:57,"1925 HOSLER ST,FLINT,48503",0,0,true
2015-12-18 15:07:59,"106 E PIPER AVE,FLINT,48505",0,0,true
2015-12-18 15:08:00,"1013 BLANCHARD,FLINT,48503",0,0,true
2015-12-18 15:08:01,"209 S CUMBERLAND ST,FLINT,",0,0,true
2015-12-18 15:08:03,"2014 HILLS ST,FLINT,",0,0,true
2015-12-18 15:08:07,"5366 OAK TREE CT,FLINT,48532",0,0,true
2015-12-18 15:08:10,"4202 CIRCLE DR,FLINT,48507",0,120,true
2015-12-29 15:13:13,"532 S VERNON AVE,FLINT,48503",0,210,true
2015-12-29 15:13:15,"3901 CHEYENNE AVE,FLINT,48507",0,0,true
2015-12-29 15:13:21,"1223 BENNETT AVE,FLINT,48506",0,0,true
2015-12-29 15:13:24,"3123 CHAMBERS ST,FLINT,48507",0,0,true
2015-12-29 15:13:25,"2101 STEDRON,FLINT,48504",0,0,true
2015-12-29 15:13:27,"5838 EDGAR HOLT DR,FLINT,",0,0,true
2015-12-29 15:13:28,"5838 EDGAR HOLT,FLINT,48505",0,0,true
2015-12-29 15:13:29,"7002 PEMBERTON DR,FLINT,",0,0,true
2015-12-29 15:13:30,"7002 PEMBERTON DR BLDG 15,FLINT,",0,0,true
2015-12-29 15:13:32,"4060 M L KING APT 11,FLINT,48505",0,0,true
2015-12-29 15:13:34,"5838 EDGAR HOLT,FLINT,48505",0,0,true
2015-12-29 15:13:35,"906 GARLAND ST,FLINT,48503",0,0,true
2015-12-29 15:13:38,"5838 EDGAR HOLT DR,FLINT,",0,0,true
2015-12-29 15:13:39,"454 DOUGHERTY PL,FLINT,48504",0,140,true
2015-12-29 15:13:40,"1201 N GRAND TRAVERSE N,FLINT,",0,50,true
2015-12-29 15:13:42,"3123 CHAMBERS ST (BRITA),FLINT,48507",0,0,true
2015-12-29 15:13:45,"2510 NEBRASKA AVE,FLINT,48506",0,150,true
2015-12-29 15:13:49,"902 E COURT #308 RICHERT MANOR,FLINT,",0,0,true
2015-12-29 15:13:51,"5838 EDGAR HOLT,FLINT,",0,0,true
2015-12-29 15:13:54,"3800 RICHFIELD RD,FLINT,",0,0,true
2015-12-29 15:13:58,"5838 EDGAR HOLT DR,FLINT,48505",0,0,true
2015-12-29 15:14:00,"7002 PEMBERTON DR BLDG 29,FLINT,48505",0,0,true
2015-12-29 15:14:06,"2200 N DORT HWY,FLINT,48507",0,0,true
2015-12-29 15:14:07,"2200 N DORT HWY,FLINT,48507",0,0,true
2015-12-29 15:14:08,"3930 HERRICK ST,FLINT,",0,140,true
2015-12-29 15:14:10,"5709 OXLEY DR,FLINT,",0,130,true
2015-12-29 15:14:14,"605 JOSEPHINE,FLINT,",0,0,true
2015-12-29 15:14:23,"2610 M L KING SALEM LUTHERAN CHURCH,FLINT,",0,280,true
2016-01-07 15:17:00,"3705 ALDON LN,FLINT,",0,0,true
2016-01-07 15:17:05,"3629 LIPPINCOTT,FLINT,",0,0,true
2016-01-07 15:17:06,"516 LAFAYETTE ST,FLINT,",0,60,true
2016-01-07 15:17:10,"333 BUCKINGHAM,FLINT,",0,0,true
2016-01-07 15:17:14,"3707 SUNSET DR,FLINT,",0,120,true
2016-01-07 15:17:15,"131 COMMONWEALTH,FLINT,",0,0,true
2016-01-07 15:17:21,"4013 BLACKINGTON AVE,FLINT,",0,90,true
2016-01-07 15:17:23,"114 W RUTH AVE,FLINT,48505",0,0,true
2016-01-07 15:17:30,"744 WILBERFORCE,FLINT,",0,420,true
2016-01-07 15:17:31,"3716 LYNN ST,FLINT,",0,0,true
2016-01-07 15:17:32,"744 WILBERFORCE DR,FLINT,",0,340,true
2016-01-07 15:17:36,"1201 N GRAND TRAVERSE,FLINT,",0,0,true
2016-01-07 15:17:40,"1201 N GRAND TRAVERSE,FLINT,",0,60,true
2016-01-07 15:17:41,"1201 N GRAND TRAVERSE,FLINT,",0,90,true
2016-01-07 15:17:42,"1201 N GRAND TRAVERSE,FLINT,",0,0,true
2016-01-07 15:17:43,"1201 N GRAND TRAVERSE,FLINT,",0,60,true
2016-01-07 15:17:44,"1201 N GRAND TRAVERSE,FLINT,",0,50,true
2016-01-07 15:17:45,"1201 N GRAND TRAVERSE,FLINT,",0,0,true
2016-01-07 15:17:47,"1201 N GRAND TRAVERSE,FLINT,",0,0,true
2016-01-07 15:17:52,"1201 N GRAND TRAVERSE,FLINT,",0,70,true
2016-01-07 15:17:53,"1201 N GRAND TRAVERSE,FLINT,",0,60,true
2016-01-07 15:17:57,"1201 N GRAND TRAVERSE,FLINT,",0,80,true
2016-01-07 15:17:59,"1201 N GRAND TRAVERSE,FLINT,",0,0,true
2016-01-07 15:18:00,"1201 N GRAND TRAVERSE,FLINT,",0,0,true
2016-01-07 15:18:01,"1201 N GRAND TRAVERSE,FLINT,",0,110,true
2016-01-07 15:18:02,"1201 N GRAND TRAVERSE,FLINT,",0,60,true
2016-01-07 15:18:03,"1201 N GRAND TRAVERSE,FLINT,",0,0,true
2016-01-07 15:18:06,"1201 N GRAND TRAVERSE,FLINT,",0,60,true
2016-01-07 15:18:11,"1201 N GRAND TRAVERSE,FLINT,",0,50,true
2016-01-07 15:18:14,"1201 N GRAND TRAVERSE,FLINT,",0,0,true
2016-01-13 08:29:18,"1517 HUGHES,FLINT,48503",0,0,true
2016-01-14 09:34:37,"2608 WALTER ST,FLINT,48504",0,100,true
2016-01-15 08:06:09,"2801 CIRCLE DRIVE,FLINT,48507",0,0,true
2016-01-15 10:58:48,"3301 S KEARLSEY BLVD,FLINT,48506",0,0,true
2016-01-15 10:58:49,"3702 CRAIG DR #1,FLINT,",0,0,true
2016-01-15 10:58:52,"633 W HOME,,48505",0,0,true
2016-01-15 10:58:58,"1060 LAFAYETTE ST,,",0,0,true
2016-01-15 10:58:59,"4302 WESTERN RD LOT 65,,",0,0,true
2016-01-15 11:00:30,"3202 BEECHWOOD AVE,FLINT,48506",0,70,true
2016-01-15 11:00:38,"2514 OHIO AVE,,",0,0,true
2016-01-15 11:00:44,"1820 HOSLER ST,FLINT,48503",0,0,true
2016-01-15 11:00:48,"3115 LAWNDALE,FLINT,",0,50,true
2016-01-15 11:00:55,"1122 BARRINGTON DR,FLINT,48503",0,0,true
2016-01-15 11:01:09,"2005 TUSCOLA ST,FLINT,48503",0,0,true
2016-01-15 11:01:14,"3806 CRAIG DR,FLINT,",0,0,true
2016-01-15 11:01:16,"3419 HUGGINS AVE,,",0,0,true
2016-01-15 11:01:19,"1918 BRIARWOOD DR,,",0,130,true
2016-01-15 11:01:20,"3725 KENT ST,,48503",0,130,true
2016-01-15 11:01:23,"3717 ALDON LN,,",0,0,true
2016-01-15 11:01:31,"3202 DEARBORN AVE,,48507",0,300,true
2016-01-15 11:01:34,"3428 RANGELEY ST,FLINT,48503",0,0,true
2016-01-15 11:01:36,"702 VERMILYA AVE,FLINT,48507",0,0,true
2016-01-15 11:01:37,"2418 ARLINGTON,,",0,0,true
2016-01-15 11:01:38,"1501 MULBERRY LN,,",0,70,true
2016-01-15 11:01:39,"3632 GLOUCESTER ST,,48503",0,120,true
2016-01-15 11:01:43,"2610 M L KING AVE,FLINT,48505",0,0,true
2016-01-15 11:01:49,"615 STONE ST,FLINT,48503",0,0,true
2016-01-15 11:01:58,"607 E SECOND AVE #514,FLINT,48502",0,60,true
2016-01-15 11:01:59,"2406 PIERCE ST,FLINT,48503",0,0,true
2016-01-15 11:02:07,"607 E SECOND AVE #514,FLINT,48502",0,0,true
2016-01-15 11:02:11,"2528 WINONA ST,FLINT,48504",0,0,true
2016-01-15 11:02:13,"4418 BILLINGS ST,FLINT,48505",0,0,true
2016-01-15 11:02:14,"4408 CUTHBERTSON ST,FLINT,48507",0,0,true
2016-01-15 11:02:16,"2528 WINONA ST,FLINT,48504",0,80,true
2016-01-15 11:02:17,"5306 GRANVILLE AVE,FLINT,48505",0,0,true
2016-01-15 11:02:22,"4618 EDWARDS AVE,FLINT,48505",0,0,true
2016-01-15 11:02:34,"521 W STEWART AVE,FLINT,",0,0,true
2016-01-15 11:02:35,"2221 BARBARA DR,FLINT,",0,0,true
2016-01-15 11:02:36,"801 ADDISON ST A,FLINT,48505",0,140,true
2016-01-15 11:02:38,"5031 BRANCH RD,FLINT,48506",0,0,true
2016-01-15 11:02:47,"3206 COLORADO,,",0,0,true
2016-01-15 11:02:48,"1433 ELDORADO DR,,",0,50,true
2016-01-15 11:02:50,"6625 PARKBELT DR,FLINT,***",0,0,true
2016-01-15 11:02:51,"210 E FIFTH ST FLINT POLICE DEPT,FLINT,48502",0,170,true
2016-01-15 11:02:53,"3018 CHEROKEE,FLINT,48507",0,80,true
2016-01-15 11:02:57,"4805 FENTON RD,FLINT,48507",0,60,true
2016-01-15 11:03:00,"3741 NORWOOD DR,FLINT,48503",0,100,true
2016-01-15 11:03:05,"2211 WINDEMERE AVE,FLINT,48503",0,90,true
2016-01-15 11:03:09,"2002 HILLS ST,FLINT,48503",0,0,true
2016-01-15 11:03:22,"3805 COURT ST,FLINT,48506",0,190,true
2016-01-15 11:03:23,"3115 LAWNDALE,FLINT,48504",0,360,true
2016-01-15 11:03:25,"1515 TULANE CIR,FLINT,48503",0,220,true
2016-01-19 08:30:43,"1714 BARBARA DR,FLINT,48504",0,50,true
2016-01-19 16:18:09,"1401 S DORT HWY,FLINT,48503",0,3490,true
2016-01-19 16:18:10,"1826 BARKS ST,FLINT,48503",0,70,true
2016-01-19 16:18:11,"1911 TUSCOLA,,",0,0,true
2016-01-19 16:18:12,"2222 N FRANKLIN,,",0,90,true
2016-01-19 16:18:13,"3418 SANTA CLARA CT,FLINT,48504",0,60,true
2016-01-19 16:18:14,"2617 PINETREE DR,FLINT,48507",0,60,true
2016-01-19 16:18:15,"1301 KIRK AVE,FLINT,48503",0,0,true
2016-01-19 16:18:18,"3514 NORWOOD ST,FLINT,48503",0,0,true
2016-01-19 16:18:19,"1721 LAUREN OAK DR,FLINT,48507",0,70,true
2016-01-19 16:18:23,"2501 BAGLEY,FLINT,48504",0,0,true
2016-01-19 16:18:27,"3022 MONTANA,FLINT,48506",0,160,true
2016-01-19 16:18:28,"1401 S DORY HWY,FLINT,48503",0,130,true
2016-01-19 16:18:30,"1401 S DORT HWY,FLINT,48503",0,110,true
2016-01-19 16:18:32,"3810 CLAIRMONT ST,FLINT,48532",0,0,true
2016-01-19 16:18:33,"4217 CUTHBERTSON ST,FLINT,48507",0,0,true
2016-01-19 16:18:34,"3705 CLAIRMONT ST,FLINT,48532",0,0,true
