test_date,address_full,lead_ppb,copper_ppb
2016-01-26 12:25:02,"1617 LINWOOD AVE,FLINT,48503",14,160
2016-01-29 13:11:00,"2141 CRESTBROOK LANE,FLINT,48507",14,150
2016-01-23 11:59:47,"2105 ADAMS AVE,FLINT,48505",14,140
2016-01-22 12:56:03,"3822 TWILIGHT DR,FLINT,48506",14,140
2016-02-13 12:25:16,"858 LELAND ST,FLINT,48507",14,130
2016-02-12 13:20:16,"4222 CUSTER,FLINT,48507",14,130
2016-02-04 13:14:41,"428 CRAPO ST,FLINT,48503",14,130
2016-01-25 12:58:56,"4504 KEATS,FLINT,48507",14,130
2016-01-26 12:18:58,"3813 WHITNEY AVE,FLINT,48532",14,120
2016-02-02 13:30:18,"2946 CIRCLE DR,FLINT,48507",14,110
2016-01-27 13:57:06,"3217 MARYLAND AVE,FLINT,48506",14,110
2016-01-21 13:34:14,"2401 CLEMENT ST,FLINT,48504",14,110
2016-01-19 16:25:23,"433 E HEMPHILL RD,FLINT,48507",14,110
2016-01-22 12:56:10,"1830 KELSO ST.,FLINT,48503",14,100
2016-02-03 13:43:05,"1013 E FORK DR,FLINT,48503",14,80
2016-02-07 11:45:31,"224 WEST 9TH AVE,FLINT,",14,70
2016-02-02 13:22:33,"1730 OVERHILL DR,FLINT,48503",14,70
2016-02-01 14:32:52,"947 KNAPP AVE,FLINT,48503",14,70
2016-01-26 13:46:48,"2309 CONCORD ST,FLINT,48504",14,60
2016-02-16 08:56:53,"737 CLINTON ST,FLINT,48507",14,0
2016-02-14 12:02:05,"359 E MOORE ST,FLINT,48505",14,0
2016-02-14 12:01:36,"2529 N CHEVROLET,FLINT,48504",14,0
2016-02-12 13:44:36,"2117 MARYLAND AVE,FLINT,48506",14,0
2016-02-12 13:11:51,"2001 N CENTER ROAD #311,FLINT,48506",14,0
2016-02-12 13:10:22,"921 DAVIS ST,FLINT,48503",14,0
2016-02-04 13:15:46,"646 E BALTIMORE BLVD,FLINT,48505",14,0
2016-02-03 13:34:15,"121 W HAMILTON AVE,FLINT,48503",14,0
2016-01-31 13:16:15,"3221 N CENTER RD,FLINT,48506",14,0
2016-01-27 13:58:31,"321 W WITHERBEE,FLINT,48503",14,0
2016-01-23 11:59:41,"2609 RASKOB ST,FLINT,",14,0
2016-01-21 16:20:52,"2416 NORBERT ST,FLINT,48504",14,0
2016-01-21 13:36:13,"2029 BURR BLVD,FLINT,48503",14,0
2016-01-15 11:02:30,"715 PETTIBONE AVE,FLINT,48507",14,0
2016-01-21 15:59:48,"1202 FOREST HILL AVE,FLINT,48504",13,730
2016-01-27 13:09:28,"3900 HAMMERBERG RD OFC,FLINT,48507",13,610
2016-01-23 11:56:49,"726 HURON ST,FLINT,48505",13,490
2016-02-03 13:34:57,"700 E KEARSLEY ST,FLINT,48503",13,430
2016-02-01 13:28:00,"3405 WESTWOOD PKY,FLINT,48503",13,380
2016-02-03 13:40:08,"4028 W COURT ST,FLINT,48532",13,280
2016-02-02 14:01:29,"1015 LINCOLN AVE,FLINT,48507",13,260
2016-02-02 13:20:51,"1105 SOUTH DR,FLINT,48503",13,220
2016-01-28 13:37:56,"1910 WEST STEWART AVE,FLINT,48504",13,210
2016-02-08 13:08:22,"1713 TIMBERLAND DR,FLINT,48507",13,160
2016-02-04 13:17:37,"1901 BAYBERRY LANE,FLINT,48507",13,160
2016-01-25 13:07:04,"1315 SN JUAN DR,FLINT,48504",13,140
2016-01-21 16:00:17,"3325 MENOMINEE,BURTON,48529",13,140
2016-02-05 13:33:13,"3031 WESTWOOD PKWY,FLINT,48503",13,130
2016-01-26 13:46:17,"751 WALDMAN AVE,FLINT,48507",13,130
2016-01-23 12:02:39,"358 TENYSON AVE,FLINT,48507",13,130
2016-01-27 13:14:41,"2929 BEGOLE,FLINT,48504",13,120
2015-09-29 13:22:14,"440 E ATHERTON,FLINT,48507",13,120
2016-02-02 14:02:24,"3726 CIRCLE DRIVE,FLINT,48505",13,110
2016-01-28 13:37:57,"1605 WINONA ST,FLINT,48504",13,110
2016-01-25 13:00:29,"4425 S. SAGINAW STREET,FLINT,48507",13,110
2016-02-07 11:44:27,"3134 WHITTIER AVE,FLINT,48506",13,100
2016-01-23 12:00:21,"3707 DEARBORN AVENUE,FLINT,",13,100
2016-02-03 13:35:27,"742 ADDISON ST/ PO BOX 13347,FLINT,48505",13,90
2016-01-27 13:00:58,"2613 RASKOB ST,FLINT,48504",13,90
2016-02-12 13:01:50,"313 W YORK AVE,FLINT,48505",13,80
2016-02-03 13:34:59,"109 E HOME AVE,FLINT,48505",13,80
2016-02-02 13:27:15,"3914 STERLING ST,FLINT,",13,80
2016-01-27 13:07:41,"1016 INGLESIDE AVE,FLINT,48507",13,70
2016-02-15 12:49:55,"522 CHALMERS STREET,FLINT,48503",13,60
2016-02-08 13:06:30,"2719 MANSFIELD AVE,FLINT,48503",13,60
2016-02-04 13:12:47,"3421 BRENTWOOD DR,FLINT,48503",13,60
2016-01-24 12:13:28,"1513 RIDGELAWN AVE,FLINT,48503",13,60
2016-01-23 11:59:17,"915 E 7TH ST,FLINT,48503",13,60
2016-02-10 14:14:16,"2707 BROWNELL BLVD,FLINT,48504",13,50
2016-02-09 14:10:23,"1041 N CHEVROLET AVE,FLINT,48504",13,50
2016-02-13 12:25:22,"1211 LELAND ST,FLINT,48507",13,0
2016-02-12 13:19:00,"503 E DAYTON ST,FLINT,48505",13,0
2016-02-10 14:41:56,"5321 DUPONT ST,FLINT,48505",13,0
2016-02-05 13:33:00,"2292 FREDONIA AVE,FLINT,48505",13,0
2016-02-02 14:02:39,"1602 BARBARA DR,FLINT,48504",13,0
2016-02-02 13:19:28,"2325 JOILET ST,FLINT,",13,0
2016-01-29 12:41:51,"1039 MARKHAM ST,FLINT,48507",13,0
2016-01-26 12:24:00,"4901 BRANCH RD,FLINT,48506",13,0
2016-01-25 13:02:59,"3912 W. COURT ST,FLINT,48532",13,0
2016-01-25 13:02:28,"555 COPEMAN BLVD,FLINT,",13,0
2016-01-25 12:58:58,"636 CRAWFORD ST,FLINT,48507",13,0
2016-01-23 12:00:34,"3813 KELLAR AVE,FLINT,48504",13,0
2016-01-21 15:32:00,"3845 IVANHOE AVE,FLINT,48506",13,0
2016-01-21 13:43:09,"2318 BARTH ST,FLINT,48504",13,0
2015-10-13 14:30:45,"329 W ELDRIDGE AVE,FLINT,48505",13,0
2016-02-02 13:22:25,"2937 CONCORD ST,FLINT,48504",12,380
2015-12-29 15:13:23,"1201 N GRAND TRAVERSE,FLINT,",12,300
2016-01-28 13:05:33,"1943 CARMANBROOK PKWY,FLINT,48507",12,230
2016-02-12 13:20:38,"1367 ROOSEVELT AVE,FLINT,48503",12,200
2016-02-11 13:02:52,"2535 WALTER,FLINT,48504",12,200
2016-02-03 13:36:00,"988 BALLENGER HWY,FLINT,48532",12,190
2016-02-14 12:02:27,"1217 ALVORD AVE,FLINT,48507",12,170
2016-02-05 13:05:54,"926 E EIGHT ST,FLINT,48503",12,170
2016-01-23 12:02:11,"1230 MARKHAM ST,FLINT,48507",12,170
2015-12-29 15:14:21,"2610 M L KING SALEM LUTHERAN CHURCH,FLINT,48505",12,170
2016-02-04 13:15:30,"2565 BAGLEY ST,FLINT,48504",12,160
2016-02-01 13:31:45,"2421 OAKRIDGE DR,FLINT,48507",12,150
2016-02-04 13:16:03,"4210 CUSTER AVE,FLINT,48507",12,140
2016-01-20 12:58:17,"3315 WESTWOOD PARKWAY,FLINT,48503",12,140
2016-02-11 13:01:51,"201 EAST PHILADELPHIA,FLINT,48505",12,120
2016-02-06 11:42:30,"2114 E COURT ST,FLINT,48503",12,120
2016-02-13 12:25:20,"3031 WESTWOOD PKWY,FLINT,48503",12,110
2016-02-05 13:34:09,"845 INGLESIDE AVE,FLINT,48509",12,110
2016-02-04 13:47:13,"1628 MARYLAND AVE,FLINT,48506",12,110
2016-01-25 13:06:47,"522 CHALMERS STREET,FLINT,48503",12,110
2016-02-12 13:10:58,"3800 RICHFIELD ROAD #518,FLINT,48506",12,100
2016-02-03 13:39:15,"922 E FOSS AVE,FLINT,48505",12,100
2016-01-25 13:01:42,"2014 MOUNTAIN AVE,FLINT,48503",12,100
2016-01-23 11:57:23,"4103 FLEMING RD,FLINT,48504",12,100
2016-02-12 13:14:12,"902 E COURT ST #704,FLINT,48503",12,90
2016-01-23 12:00:45,"648 FREEMAN AVE,FLINT,48507",12,90
2016-01-21 16:20:48,"3617 CIRCLE DR,FLINT,48507",12,80
2016-01-27 13:02:13,"801 BLANCHARD,FLINT,48503",12,70
2016-01-27 08:42:06,"4814 CANTERBURY LANE,FLINT,48504",12,70
2015-12-02 14:41:52,"314 FERNDALE,FLINT,48503",12,70
2016-02-16 08:57:00,"5621 LESLIE CT,FLINT,48504",12,60
2016-02-04 13:19:07,"126 W BISHOP AVE,FLINT,48505",12,60
2016-02-03 13:41:31,"413 MARQUETTE,FLINT,48504",12,60
2016-01-25 13:49:59,"3506 CLAIRMONT,FLINT,48503",12,60
2015-10-06 12:08:14,"4905 CANTERBURY,FLINT,48504",12,60
2016-02-12 13:02:45,"3800 RICHFIELD ROAD #111,FLINT,48506",12,50
2016-01-23 11:59:14,"2014 CALUMET,FLINT,48503",12,50
2016-02-11 13:19:02,"1001 W HANULHN AVE,FLINT,48504",12,0
2016-02-07 12:25:56,"1222 LOMITA AVE,FLINT,48505",12,0
2016-02-06 11:43:20,"242 E LIVINGSTON,FLINT,48503",12,0
2016-01-26 12:26:54,"1452 JANE AVE,FLINT,48506",12,0
2016-01-25 13:00:00,"2005 GOODRICH AVE,FLINT,48503",12,0
2016-01-21 16:21:09,"2806 GOLFSIDE LN,FLINT,48504",12,0
2016-01-21 16:13:36,"730 TILDEN ST,FLINT,48505",12,0
2016-01-19 16:27:29,"718 PIERSON ST,FLINT,48503",12,0
2015-12-10 15:09:05,"3014 CHEYENNE AVE,FLINT,48507",12,0
2015-10-06 12:07:49,"1715 KANSAS AVE,FLINT,48506",12,0
2016-01-21 15:47:00,"3221 N DORT HWY,FLINT,48506",11,1010
2016-01-28 13:03:09,"249 PEER AVE,FLINT,48503",11,710
2016-01-26 12:18:36,"514 CADILLAC STREET,FLINT,48504",11,540
2016-01-15 11:03:11,"3115 LAWNDALE ST LUKES NEW LIFE CEN,FLINT,48504",11,390
2016-02-02 14:01:42,"4227 RED ARROW ROAD,FLINT,48507",11,360
2016-01-28 13:03:10,"2919 W RASKOB ST,FLINT,48504",11,360
2016-02-10 14:41:36,"3237 BEECHWOOD AVE,FLINT,",11,300
2016-01-25 13:03:30,"140 E. SECOND ST,FLINT,48503",11,300
2016-01-21 13:34:39,"630 WEST MARENGO ST,FLINT,",11,240
2016-02-12 13:00:33,"2902 WESTWOOD PARKWAY,FLINT,48503",11,230
2016-01-30 12:29:52,"2025 ECKLEY AVENUE,FLINT,48503",11,230
2016-02-04 13:22:30,"1515 WOODSLEA DRIVE,FLINT,48507",11,180
2015-10-16 08:30:04,"1502 S FRANKLIN AVE,FLINT,48503",11,180
2016-01-26 12:18:30,"2202 PIERCE ST,FLINT,48503",11,150
2016-02-06 11:40:08,"514 GREENFIELD RD,FLINT,48507",11,140
2016-01-28 13:39:26,"2602 WOLCOTT ST,FLINT,48504",11,140
2015-12-10 15:08:58,"720 COMMONWEALTH AVE,FLINT,48503",11,140
2016-02-05 13:06:33,"3131 WESTWOOD PKWY,FLINT,48503",11,130
2016-02-01 13:27:26,"1117 MACDONALD AVE,FLINT,48507",11,130
2016-02-04 13:18:43,"715 MACDONALD AVE,FLINT,48507",11,120
2016-01-29 12:43:52,"1823 BARKS ST,FLINT,48503",11,120
2016-01-28 13:39:01,"4515 LOWELL BLVD,FLINT,48507",11,120
2016-01-25 13:49:13,"314 FERNDALE PL,FLINT,48503",11,120
2016-02-14 12:01:57,"3140 RISEDORPH AVE,FLINT,48506",11,110
2016-02-05 13:06:11,"2106 PIERCE,FLINT,48503",11,100
2016-02-01 14:32:34,"423 WELLER ST,FLINT,48504",11,100
2016-02-01 13:30:41,"1613 PARK ST,FLINT,",11,100
2016-01-30 12:32:49,"4310 CIRCLE DR,FLINT,48507",11,100
2016-01-29 12:42:10,"2540 ORCHARD LANE,FLINT,48504",11,90
2016-01-26 12:22:03,"1513 PETTIBONE AVE,FLINT,48507",11,90
2016-02-15 12:18:12,"217 E TAYLOR STREET,FLINT,48505",11,80
2016-02-12 13:19:38,"2318 WISCONSIN AVE,FLINT,48506",11,80
2016-02-06 11:40:27,"1926 CONCORD ST,FLINT,48504",11,80
2016-02-03 13:40:56,"5617 OXLEY DR,FLINT,48504",11,80
2016-01-28 13:05:44,"2915 HILLCREST AVE,FLINT,48507",11,80
2016-01-23 12:01:58,"857 MAJOR ST,FLINT,",11,80
2016-01-21 13:40:30,"415 LETA AVE,FLINT,48507",11,80
2016-02-15 12:18:13,"1601 BROOKWOOD,FLINT,48503",11,70
2016-02-01 14:31:55,"1914 W MCCLELLAN ST,FLINT,48504",11,70
2016-01-28 13:38:28,"2306 KENTUCKY AVE,FLINT,48506",11,70
2016-01-25 12:58:28,"3414 BENNETT AVENUE,FLINT,48506",11,70
2016-01-19 16:19:14,"1406 N VIRGINIA AVE,FLINT,",11,70
2016-01-15 10:58:51,"1113 MACDONALD AVE,FLINT,48505",11,70
2016-02-12 13:20:30,"5401 SUSAN,FLINT,",11,60
2016-02-07 12:25:35,"1718 E HAMILTON AVE,FLINT,48506",11,60
2016-01-29 13:02:27,"605 S FRANKLIN AVE,FLINT,48503",11,60
2015-12-29 15:13:14,"1918 LEITH ST,FLINT,48506",11,60
2016-02-05 13:33:03,"1912 MARSHALL ST,FLINT,48506",11,50
2016-02-04 13:12:34,"1606 RAMSAY BLVD,FLINT,48503",11,50
2016-02-02 13:20:07,"2602 FENTON RD,FLINT,48507",11,50
2016-01-21 13:33:38,"837 CLINTON ST,FLINT,48507",11,50
2016-02-13 12:25:42,"741 CLINTON ST,FLINT,48507",11,0
2016-02-12 13:10:34,"2001 N CENTER #122,FLINT,48506",11,0
2016-02-05 13:10:13,"1209 BLANCHARD,FLINT,48503",11,0
2016-02-05 13:05:47,"4512 CRISSMAN,FLINT,48505",11,0
2016-02-04 13:46:43,"2422 SENECA,FLINT,48504",11,0
2016-02-04 13:15:56,"2730 N CHEVROLET ONE,FLINT,48504",11,0
2016-02-02 14:02:13,"522 DAMON STREET,FLINT,48505",11,0
2016-02-02 13:25:38,"2925 CLEMENT STREET,FLINT,48504",11,0
2016-02-02 13:21:52,"2210 FRANKLIN AVE,FLINT,48506",11,0
2016-01-29 12:42:15,"1814 MAGNOLIA AVE,FLINT,48503",11,0
2016-01-26 13:47:18,"1517 GAINEY AVE,FLINT,48503",11,0
2016-01-22 12:38:07,"724 EAST ST,FLINT,48503",11,0
2016-01-21 16:21:45,"1532 IRENE AVE,FLINT,48503",11,0
2016-01-21 16:13:06,"913 E WELLINGTON AVE,FLINT,48503",11,0
2016-01-21 16:00:49,"1614 MABEL AVE,FLINT,48506",11,0
2015-12-29 15:14:19,"2005 BARTH ST,FLINT,48504",11,0
2015-12-18 15:08:11,"906 MARQUETTE ST,FLINT,48504",11,0
2015-10-08 16:01:14,"721 FRANK ST,FLINT,48504",11,0
2015-10-02 09:54:51,"3120 NORWOOD DR,FLINT,48503",11,0
2016-01-27 13:10:50,"2142 BRIAR HILL RD,FLINT,48503",10,2490
2016-01-07 15:17:35,"1201 N GRAND TRAVERSE,FLINT,",10,570
2015-12-29 15:14:16,"2610 ML KING AVE,FLINT,",10,480
2016-01-07 15:17:08,"1605 WINONA ST,FLINT,",10,380
2016-02-09 13:40:09,"2201 W CARPENTER RD APT 207 A,FLINT,48505",10,350
2016-01-15 11:03:07,"2610 M L KING AVE,FLINT,48505",10,340
2016-01-21 13:44:11,"2122 CARTIER STREET,FLINT,",10,330
2016-01-29 13:02:21,"217 E VANWAGONER AVE,FLINT,48505",10,310
2016-02-04 13:13:29,"428 BUCKINGHAM,FLINT,48507",10,300
2016-01-22 12:35:53,"3602 CAMDEN AVE,FLINT,48507",10,300
2016-02-01 13:28:34,"3917 W KEARLSEY STREET,FLINT,48532",10,270
2016-01-21 15:48:00,"1301 MOHAWK AVE,FLINT,48507",10,260
2015-12-02 14:41:59,"3401 LEITH ST,FLINT,48506",10,250
2016-02-16 08:56:10,"3129 BERKLEY,FLINT,48504",10,230
2016-02-03 14:24:38,"1411 WOODCROFT AVE,FLINT,48503-3535",10,230
2016-02-09 14:11:03,"3020 WESTWOOD PARKWAY,FLINT,48503",10,190
2016-02-03 14:24:27,"3910 KELLAR AVE,FLINT,48504",10,190
2016-01-24 12:08:36,"3418 ARLENE AVE,FLINT,48503",10,190
2016-02-08 13:28:20,"1122 E MOTT AVE,FLINT,48505",10,180
